Cause-Effect	Cause	Effect	Bootstrap:Mean	AbsBootstrap:Mean	Test	Lag	Coef	Bootstrap:Std	Bootstrap:Freq
G83-G90	G83	G90	0.16910659256765345	0.16910659256765345	e	2	1	0.056576567051192524	1.0
G21-G54	G21	G54	-0.09996530994655825	0.09996530994655825	e	2	1	0.028988870787685975	1.0
G10-G10	G10	G10	0.3476769873556233	0.3476769873556233	e	2	1	0.05982608468559552	1.0
G10-G14	G10	G14	-0.08928612200704403	0.08928612200704403	e	2	1	0.019443784842549154	1.0
G21-G60	G21	G60	-0.13531567942576075	0.13531567942576075	e	2	1	0.031214904141741783	1.0
G80-G80	G80	G80	0.2640123653111413	0.2640123653111413	e	2	1	0.12626984147507414	1.0
G21-G62	G21	G62	-0.30639475904369184	0.30639475904369184	e	2	1	0.06169484333451552	1.0
G79-G79	G79	G79	0.20243035284586858	0.20243035284586858	e	2	1	0.042211486155708175	1.0
G79-G78	G79	G78	0.12658226091208682	0.12658226091208682	e	2	1	0.034222691584076204	1.0
G79-G59	G79	G59	0.10987942346295054	0.10987942346295054	e	2	1	0.03230657867016033	1.0
G21-G99	G21	G99	-0.31637228916795507	0.31637228916795507	e	2	1	0.053703392149975195	1.0
G73-G89	G73	G89	0.1742936731392864	0.1742936731392864	e	2	1	0.0642645645689048	1.0
G23-G23	G23	G23	0.23694088080633458	0.23694088080633458	e	2	1	0.04860859794238302	1.0
G77-G77	G77	G77	0.46666325652232316	0.46666325652232316	e	2	1	0.053000270894401014	1.0
G23-G24	G23	G24	0.20780750427592148	0.20780750427592148	e	2	1	0.05184654294887265	1.0
G24-G24	G24	G24	0.3282489805520068	0.3282489805520068	e	2	1	0.053270729319576444	1.0
G76-G85	G76	G85	0.07858265649792191	0.07858265649792191	e	2	1	0.02743738227072975	1.0
G76-G76	G76	G76	0.46223202693443616	0.46223202693443616	e	2	1	0.06023065411751924	1.0
G76-G42	G76	G42	0.15517575061564823	0.15517575061564823	e	2	1	0.04522666358748774	1.0
G76-G41	G76	G41	-0.09851304501416462	0.09851304501416462	e	2	1	0.035687013612189664	1.0
G76-G4	G76	G4	0.094686045831696	0.094686045831696	e	2	1	0.04210499117824964	1.0
G75-G75	G75	G75	0.1298030192929889	0.1298030192929889	e	2	1	0.05201619034808541	1.0
G74-G74	G74	G74	0.2166366260084071	0.2166366260084071	e	2	1	0.06298457020632484	1.0
G50-G50	G50	G50	0.22628287561168822	0.22628287561168822	e	2	1	0.04489804957713952	1.0
G31-G93	G31	G93	-0.1889053482241214	0.1889053482241214	e	2	1	0.06447295990845733	1.0
G49-G83	G49	G83	-0.15560297694975236	0.15560297694975236	e	2	1	0.059511259960904755	1.0
G37-G73	G37	G73	-0.15311583165672177	0.15311583165672177	e	2	1	0.03269771742002961	1.0
G41-G90	G41	G90	-0.1441125424625832	0.1441125424625832	e	2	1	0.050512394286527956	1.0
G36-G42	G36	G42	0.11766745658130567	0.11766745658130567	e	2	1	0.03797875287406895	1.0
G41-G76	G41	G76	-0.2719234420431291	0.2719234420431291	e	2	1	0.07572258127523487	1.0
G41-G51	G41	G51	-0.3269212056995402	0.3269212056995402	e	2	1	0.06140994026914923	1.0
G41-G46	G41	G46	-0.21573482617011477	0.21573482617011477	e	2	1	0.07879560349295535	1.0
G41-G41	G41	G41	0.4267948723265254	0.4267948723265254	e	2	1	0.06649025218299695	1.0
G16-G1	G16	G1	0.10441751720499917	0.10441751720499917	e	2	1	0.04327322373618036	1.0
G39-G88	G39	G88	0.12016816459156104	0.12016816459156104	e	2	1	0.04610041902649342	1.0
G36-G72	G36	G72	-0.08368562496757019	0.08368562496757019	e	2	1	0.035510466882948434	1.0
G39-G39	G39	G39	0.40265520691516654	0.40265520691516654	e	2	1	0.06566248148178908	1.0
G37-G74	G37	G74	-0.23105635943946712	0.23105635943946712	e	2	1	0.035575435286678475	1.0
G37-G72	G37	G72	-0.25669829513483783	0.25669829513483783	e	2	1	0.0441690481060047	1.0
G49-G49	G49	G49	0.20878166473101145	0.20878166473101145	e	2	1	0.05757635651405446	1.0
G37-G71	G37	G71	-0.1759495847831114	0.1759495847831114	e	2	1	0.039363495328519404	1.0
G37-G69	G37	G69	0.09605397321382594	0.09605397321382594	e	2	1	0.03540978897619136	1.0
G37-G48	G37	G48	0.10439250846167186	0.10439250846167186	e	2	1	0.032747727633915404	1.0
G37-G47	G37	G47	0.1902651576057367	0.1902651576057367	e	2	1	0.04510349553311034	1.0
G37-G37	G37	G37	0.40413479161461524	0.40413479161461524	e	2	1	0.0551489597083443	1.0
G37-G29	G37	G29	-0.288738769432808	0.288738769432808	e	2	1	0.043536601427703624	1.0
G37-G25	G37	G25	-0.06555891093080833	0.06555891093080833	e	2	1	0.028606362342590546	1.0
G37-G23	G37	G23	-0.11631494441746779	0.11631494441746779	e	2	1	0.035009286008135035	1.0
G36-G84	G36	G84	-0.06710532536135684	0.06710532536135684	e	2	1	0.019652994801322016	1.0
G37-G1	G37	G1	-0.09527467986588097	0.09527467986588097	e	2	1	0.03560999190697525	1.0
G36-G96	G36	G96	0.06708113206223444	0.06708113206223444	e	2	1	0.034343754213601134	1.0
G42-G24	G42	G24	0.09682144777859897	0.09682144777859897	e	2	1	0.03971705350220251	1.0
G36-G37	G36	G37	0.17292830630771006	0.17292830630771006	e	2	1	0.0462579322907088	1.0
G36-G36	G36	G36	0.4940694218809795	0.4940694218809795	e	2	1	0.06824038263072882	1.0
G36-G34	G36	G34	0.05391396190715533	0.05391396190715533	e	2	1	0.021933934131935565	1.0
G34-G34	G34	G34	0.12169044830499255	0.12169044830499255	e	2	1	0.041690200343678506	1.0
G46-G58	G46	G58	-0.15022405707114175	0.15022405707114175	e	2	1	0.036116014671777025	1.0
G46-G57	G46	G57	-0.3453760549714523	0.3453760549714523	e	2	1	0.04139542237413769	1.0
G46-G56	G46	G56	-0.20225148879994856	0.20225148879994856	e	2	1	0.05029036127288136	1.0
G46-G53	G46	G53	0.22666583538593693	0.22666583538593693	e	2	1	0.04229637305394067	1.0
G46-G52	G46	G52	0.16868124167636994	0.16868124167636994	e	2	1	0.04441509304406628	1.0
G46-G49	G46	G49	0.1634954597397563	0.1634954597397563	e	2	1	0.04282004390687553	1.0
G46-G48	G46	G48	0.11971252892726333	0.11971252892726333	e	2	1	0.03274143721546821	1.0
G46-G47	G46	G47	0.2787743278854437	0.2787743278854437	e	2	1	0.053111788316796985	1.0
G46-G46	G46	G46	0.4936916687995581	0.4936916687995581	e	2	1	0.07117555528974284	1.0
G46-G41	G46	G41	-0.13631120068527505	0.13631120068527505	e	2	1	0.025460901275688407	1.0
G46-G37	G46	G37	0.2081680883836749	0.2081680883836749	e	2	1	0.06109784853499389	1.0
G5-G15	G5	G15	-0.033124158754573294	0.033124158754573294	e	2	1	0.01375230257697296	1.0
G46-G22	G46	G22	-0.19351387623785052	0.19351387623785052	e	2	1	0.028500191348429214	1.0
G46-G18	G46	G18	0.15592150815422726	0.15592150815422726	e	2	1	0.0433500521419689	1.0
G12-G12	G12	G12	0.11743102711234985	0.11743102711234985	e	2	1	0.04721203748242023	1.0
G36-G16	G36	G16	-0.121133862561635	0.121133862561635	e	2	1	0.031475965584304835	1.0
G43-G91	G43	G91	0.21476181732773475	0.21476181732773475	e	2	1	0.056907738220970616	1.0
G43-G44	G43	G44	0.21075026654622045	0.21075026654622045	e	2	1	0.04116438702628983	1.0
G43-G43	G43	G43	0.2730529741055625	0.2730529741055625	e	2	1	0.05643195091523787	1.0
G43-G10	G43	G10	0.23450961175793747	0.23450961175793747	e	2	1	0.04412905335003813	1.0
G43-G9	G43	G9	-0.05184747738150541	0.05184747738150541	e	2	1	0.017689537736529558	1.0
G43-G4	G43	G4	0.09301008891748952	0.09301008891748952	e	2	1	0.0362571817411152	1.0
G85-G19	G85	G19	-0.06988792223253312	0.06988792223253312	e	2	1	0.021768024341833937	1.0
G36-G88	G36	G88	-0.058692948395902673	0.058692948395902673	e	2	1	0.021152433512926904	1.0
G86-G86	G86	G86	0.2002624987018824	0.2002624987018824	e	2	1	0.04400950695339248	1.0
G93-G93	G93	G93	0.11182931647528721	0.11182931647528721	e	2	1	0.048975038927778505	1.0
G91-G92	G91	G92	0.12232849827736292	0.12232849827736292	e	2	1	0.03434761378444694	1.0
G98-G21	G98	G21	-0.13512327137127958	0.13512327137127958	e	2	1	0.0428890143643405	1.0
G90-G39	G90	G39	-0.11984254814292444	0.11984254814292444	e	2	1	0.04079625018499428	1.0
G93-G9	G93	G9	-0.11054104095084417	0.11054104095084417	e	2	1	0.021617569115651075	1.0
G93-G85	G93	G85	0.11941977923728393	0.11941977923728393	e	2	1	0.04619529585223103	1.0
G88-G88	G88	G88	0.288730745073195	0.288730745073195	e	2	1	0.059939550417156	1.0
G89-G7	G89	G7	-0.15081484303323886	0.15081484303323886	e	2	1	0.051873818201611535	1.0
G93-G94	G93	G94	0.11512656095368554	0.11512656095368554	e	2	1	0.042065284491889995	1.0
G90-G77	G90	G77	-0.13652755565824726	0.13652755565824726	e	2	1	0.035663317970690486	1.0
G89-G12	G89	G12	-0.056879780231800896	0.056879780231800896	e	2	1	0.029033415643306342	1.0
G89-G89	G89	G89	0.6262919417563214	0.6262919417563214	e	2	1	0.053905341648359376	1.0
G95-G94	G95	G94	0.14242949847145914	0.14242949847145914	e	2	1	0.04871620443558317	1.0
G21-G21	G21	G21	0.615422125560079	0.615422125560079	e	2	1	0.04731481607101425	1.0
G89-G25	G89	G25	-0.08332684573553305	0.08332684573553305	e	2	1	0.02733922682560758	1.0
G89-G61	G89	G61	0.08412645263771906	0.08412645263771906	e	2	1	0.024983195296647637	1.0
G21-G26	G21	G26	-0.26841808867329375	0.26841808867329375	e	2	1	0.0785566685663169	1.0
G91-G91	G91	G91	0.21668203371154438	0.21668203371154438	e	2	1	0.06063301498287955	1.0
G95-G28	G95	G28	-0.12147168508091485	0.12147168508091485	e	2	1	0.054313878772054104	1.0
G90-G83	G90	G83	0.219108632557559	0.219108632557559	e	2	1	0.06647351744140914	1.0
G99-G75	G99	G75	-0.14645401581196663	0.14645401581196663	e	2	1	0.05099010831000307	1.0
G91-G43	G91	G43	0.2045216729885375	0.2045216729885375	e	2	1	0.05848907044427489	1.0
G91-G38	G91	G38	0.05398598382671512	0.05398598382671512	e	2	1	0.019707376642930877	1.0
G21-G8	G21	G8	-0.1184911252175743	0.1184911252175743	e	2	1	0.05281133290774657	1.0
G98-G99	G98	G99	0.17799743093620257	0.17799743093620257	e	2	1	0.050550520425799654	1.0
G90-G100	G90	G100	0.21614037895371527	0.21614037895371527	e	2	1	0.055471866275732175	1.0
G90-G90	G90	G90	0.30803763500848624	0.30803763500848624	e	2	1	0.06512586774548625	1.0
G29-G72	G29	G72	0.1490028723414835	0.1490028723414835	e	2	1	0.059123821590528675	0.99
G93-G95	G93	G95	0.10346753788725725	0.10346753788725725	e	2	1	0.04861918470429824	0.99
G73-G69	G73	G69	-0.07316763050718283	0.07316763050718283	e	2	1	0.04221050631971674	0.99
G51-G41	G51	G41	-0.0520002004761534	0.0520002004761534	e	2	1	0.024105467605377254	0.99
G60-G60	G60	G60	0.11109194686322908	0.11109194686322908	e	2	1	0.05375927790692107	0.99
G30-G15	G30	G15	0.039074423346593584	0.039074423346593584	e	2	1	0.020579115394061365	0.99
G36-G17	G36	G17	-0.07580907903508904	0.07580907903508904	e	2	1	0.03654301993879701	0.99
G43-G93	G43	G93	0.10105533894994653	0.10105533894994653	e	2	1	0.041926989771339275	0.99
G43-G51	G43	G51	0.13349744186301668	0.13349744186301668	e	2	1	0.04436138010492945	0.99
G57-G67	G57	G67	0.08034725033405248	0.08034725033405248	e	2	1	0.03802244613107354	0.99
G18-G18	G18	G18	0.16208222245452344	0.16208222245452344	e	2	1	0.059212342031346635	0.99
G4-G4	G4	G4	0.12112180831651942	0.12112180831651942	e	2	1	0.05748905086108873	0.99
G26-G26	G26	G26	0.19275366005877656	0.19275366005877656	e	2	1	0.07174091816706268	0.99
G31-G9	G31	G9	0.09759271317294915	0.09759271317294915	e	2	1	0.050414006545551227	0.99
G68-G96	G68	G96	-0.11133036241347499	0.11133036241347499	e	2	1	0.056912032047198344	0.99
G31-G83	G31	G83	-0.15518289071758085	0.15518289071758085	e	2	1	0.06654454372847982	0.99
G49-G98	G49	G98	0.161564790596304	0.161564790596304	e	2	1	0.05827567020600568	0.99
G64-G9	G64	G9	-0.05916774422569846	0.05916774422569846	e	2	1	0.02372759016812178	0.99
G49-G54	G49	G54	0.05925750352006104	0.05925750352006104	e	2	1	0.030865330701742383	0.99
G1-G59	G1	G59	0.05178251123006148	0.05178251123006148	e	2	1	0.02207599280456711	0.99
G42-G42	G42	G42	0.1748904343557835	0.1748904343557835	e	2	1	0.057433143263033476	0.99
G51-G75	G51	G75	0.07810141870072868	0.07810141870072868	e	2	1	0.035390737708347206	0.99
G63-G63	G63	G63	0.1365789275333949	0.1365789275333949	e	2	1	0.055931992104155746	0.99
G69-G23	G69	G23	-0.08043429496073533	0.08043429496073533	e	2	1	0.043155755267325874	0.99
G90-G82	G90	G82	0.06005234285371796	0.06005234285371796	e	2	1	0.02005856921512348	0.99
G30-G84	G30	G84	0.05492307145010085	0.05492307145010085	e	2	1	0.03145664452707317	0.99
G47-G47	G47	G47	0.10157919727972793	0.10157919727972793	e	2	1	0.05144314479454911	0.99
G46-G64	G46	G64	0.09570847776786087	0.09570847776786087	e	2	1	0.034360004093163296	0.99
G46-G44	G46	G44	-0.06262633368395633	0.06262633368395633	e	2	1	0.02877065809264187	0.99
G45-G63	G45	G63	0.1141007567837889	0.1141007567837889	e	2	1	0.05543977890604822	0.99
G57-G22	G57	G22	0.08009755605242987	0.08009755605242987	e	2	1	0.031714895774199066	0.99
G85-G87	G85	G87	-0.0806341293589352	0.0806341293589352	e	2	1	0.03186555858208152	0.99
G37-G61	G37	G61	-0.05337084603856115	0.05337084603856115	e	2	1	0.02557467099518807	0.99
G88-G50	G88	G50	0.18200935072291335	0.18200935072291335	e	2	1	0.06695249423316832	0.99
G37-G62	G37	G62	-0.13518816941757283	0.13518816941757283	e	2	1	0.04448164554185707	0.99
G76-G88	G76	G88	-0.06578069023962055	0.06578069023962055	e	2	1	0.032184223745965364	0.99
G16-G100	G16	G100	0.15901865139786606	0.15901865139786606	e	2	1	0.05166178765788817	0.99
G39-G90	G39	G90	-0.13750338693049827	0.13750338693049827	e	2	1	0.05171005811257136	0.99
G83-G50	G83	G50	-0.08138401021962498	0.08138401021962498	e	2	1	0.033936064543295584	0.99
G80-G20	G80	G20	0.12100531950296367	0.12100531950296367	e	2	1	0.04412625697656204	0.99
G36-G79	G36	G79	0.04911243246711681	0.04911243246711681	e	2	1	0.01994456128121461	0.99
G36-G82	G36	G82	-0.0367621258114026	0.0367621258114026	e	2	1	0.01661096250576625	0.99
G94-G94	G94	G94	0.11215770692198125	0.11215770692198125	e	2	1	0.04926888806453386	0.98
G93-G58	G93	G58	0.08578414442880569	0.08578414442880569	e	2	1	0.039531248016438855	0.98
G83-G49	G83	G49	-0.08287523364526912	0.08287523364526912	e	2	1	0.04298154238614859	0.98
G36-G86	G36	G86	0.03732137193075647	0.03732137193075647	e	2	1	0.01872554660046413	0.98
G98-G27	G98	G27	0.08930658433210892	0.08930658433210892	e	2	1	0.04206606662440485	0.98
G79-G80	G79	G80	0.1457781232033333	0.1457781232033333	e	2	1	0.06956039546730558	0.98
G10-G37	G10	G37	0.15335493109090728	0.15335493109090728	e	2	1	0.06739394400291644	0.98
G26-G83	G26	G83	0.13355921539413781	0.13355921539413781	e	2	1	0.04973114710885154	0.98
G36-G77	G36	G77	-0.05759287077917132	0.05759287077917132	e	2	1	0.026179302042564388	0.98
G21-G55	G21	G55	-0.09234767367625143	0.09234767367625143	e	2	1	0.04199395719492217	0.98
G66-G1	G66	G1	0.1113288276128095	0.1113288276128095	e	2	1	0.05579570675583265	0.98
G46-G34	G46	G34	-0.041600652766648524	0.041600652766648524	e	2	1	0.018002509230378525	0.98
G93-G87	G93	G87	-0.0564744325093809	0.0564744325093809	e	2	1	0.024362873555544923	0.98
G46-G24	G46	G24	-0.11071214306373552	0.11071214306373552	e	2	1	0.0397809435657392	0.98
G37-G43	G37	G43	-0.1225804643408058	0.1225804643408058	e	2	1	0.05745728217758874	0.98
G85-G83	G85	G83	0.11762122958819357	0.11762122958819357	e	2	1	0.05726003602939921	0.98
G43-G14	G43	G14	-0.03746364852003626	0.03746364852003626	e	2	1	0.016862883517264	0.98
G37-G8	G37	G8	-0.0968868884920213	0.0968868884920213	e	2	1	0.038211676232471195	0.98
G89-G51	G89	G51	-0.08399390923129244	0.08399390923129244	e	2	1	0.03683359347725703	0.98
G94-G28	G94	G28	-0.09088252047102086	0.09088252047102086	e	2	1	0.04610397822028398	0.98
G60-G18	G60	G18	0.11424769352827692	0.11424769352827692	e	2	1	0.05585322282089741	0.98
G28-G95	G28	G95	-0.13061529786300285	0.13061529786300285	e	2	1	0.05605378625372278	0.98
G77-G21	G77	G21	-0.07782622079943763	0.07782622079943763	e	2	1	0.03894452625979804	0.98
G9-G93	G9	G93	-0.154593445075503	0.154593445075503	e	2	1	0.08292851581731425	0.98
G41-G31	G41	G31	0.09479057839662525	0.09479057839662525	e	2	1	0.03916453313743027	0.98
G21-G5	G21	G5	-0.11467941448169006	0.11467941448169006	e	2	1	0.05046262373421261	0.98
G29-G77	G29	G77	0.08393597172620983	0.08393597172620983	e	2	1	0.03702311493822586	0.98
G40-G93	G40	G93	0.1366360966318244	0.1366360966318244	e	2	1	0.0657130371513958	0.98
G16-G51	G16	G51	0.1224247493201866	0.1224247493201866	e	2	1	0.0565513632516904	0.97
G19-G20	G19	G20	0.14093460074771555	0.14093460074771555	e	2	1	0.052929360860463466	0.97
G50-G88	G50	G88	0.10910588975548158	0.10910588975548158	e	2	1	0.046580355725942844	0.97
G37-G58	G37	G58	-0.06470133250810518	0.06470133250810518	e	2	1	0.033248301945675796	0.97
G98-G26	G98	G26	0.10690063364580651	0.10690063364580651	e	2	1	0.052514152394303265	0.97
G31-G43	G31	G43	-0.12684256771380645	0.12684256771380645	e	2	1	0.0639963315482922	0.97
G83-G17	G83	G17	0.08705965841687582	0.08705965841687582	e	2	1	0.04547998978128339	0.97
G39-G16	G39	G16	0.10560665871425123	0.10560665871425123	e	2	1	0.05407459839231483	0.97
G56-G78	G56	G78	0.03981897974973028	0.03981897974973028	e	2	1	0.021638822266181423	0.97
G16-G64	G16	G64	-0.09254679991774321	0.09254679991774321	e	2	1	0.03745946754889316	0.97
G60-G4	G60	G4	0.12012960642788831	0.12012960642788831	e	2	1	0.061322358943508445	0.97
G56-G9	G56	G9	-0.03367645068442632	0.03367645068442632	e	2	1	0.016904491077380596	0.97
G91-G74	G91	G74	0.06300617118542792	0.06300617118542792	e	2	1	0.03221155078366142	0.97
G31-G4	G31	G4	-0.13178639102833795	0.13178639102833795	e	2	1	0.05928830990004332	0.97
G83-G85	G83	G85	0.08160526207397552	0.08160526207397552	e	2	1	0.044066169273625375	0.97
G4-G53	G4	G53	-0.06333892967017642	0.06333892967017642	e	2	1	0.03470449662351614	0.97
G39-G27	G39	G27	-0.07139763433795827	0.07139763433795827	e	2	1	0.040299250692845304	0.97
G39-G62	G39	G62	0.0918164141553236	0.0918164141553236	e	2	1	0.04598460117204947	0.97
G81-G98	G81	G98	0.14802576804299142	0.14802576804299142	e	2	1	0.06614973341780227	0.97
G26-G27	G26	G27	0.08422041095229041	0.08422041095229041	e	2	1	0.04077855636239842	0.97
G94-G71	G94	G71	0.08700861088553671	0.08700861088553671	e	2	1	0.05231126562519588	0.97
G18-G48	G18	G48	0.09187454041990518	0.09187454041990518	e	2	1	0.04685079096502508	0.97
G16-G14	G16	G14	0.06577922881813697	0.06577922881813697	e	2	1	0.03515257222723349	0.97
G95-G63	G95	G63	0.1277409676241361	0.1277409676241361	e	2	1	0.05844411478891016	0.97
G44-G44	G44	G44	0.09895642885321432	0.09895642885321432	e	2	1	0.049597283747307576	0.97
G74-G23	G74	G23	0.0903071022297995	0.0903071022297995	e	2	1	0.042106533240034584	0.97
G77-G39	G77	G39	0.09068304057756972	0.09068304057756972	e	2	1	0.054483528254066244	0.97
G77-G64	G77	G64	0.10137721375973689	0.10137721375973689	e	2	1	0.04458445868900518	0.97
G45-G92	G45	G92	0.09042274185928996	0.09042274185928996	e	2	1	0.04219023998351928	0.97
G96-G83	G96	G83	0.12963102743567673	0.12963102743567673	e	2	1	0.0673021533736349	0.97
G81-G81	G81	G81	0.10792054106255591	0.10792054106255591	e	2	1	0.056560737637156557	0.97
G46-G28	G46	G28	0.06671520714123307	0.06671520714123307	e	2	1	0.037548033534889905	0.97
G39-G93	G39	G93	0.0808537826129109	0.0808537826129109	e	2	1	0.04486651885223531	0.97
G26-G21	G26	G21	-0.10057558964061593	0.10057558964061593	e	2	1	0.042567950208341615	0.97
G88-G42	G88	G42	-0.10408017300567207	0.10408017300567207	e	2	1	0.055284105854533	0.97
G93-G28	G93	G28	-0.09544623373366883	0.09544623373366883	e	2	1	0.04247063924485118	0.97
G49-G58	G49	G58	-0.091144361004404	0.091144361004404	e	2	1	0.04347789092626317	0.97
G19-G19	G19	G19	0.19776009415560647	0.19776009415560647	e	2	1	0.06652618727646216	0.97
G8-G47	G8	G47	-0.08937272503826385	0.08937272503826385	e	2	1	0.05150286680325301	0.97
G35-G52	G35	G52	0.10668223630253273	0.10668223630253273	e	2	1	0.05399432393363558	0.97
G36-G68	G36	G68	0.07061373148591808	0.07061373148591808	e	2	1	0.03789136344287045	0.97
G26-G58	G26	G58	-0.06740628060285359	0.06740628060285359	e	2	1	0.035113405654664746	0.97
G46-G87	G46	G87	0.030190128800428772	0.030190128800428772	e	2	1	0.014634380605227459	0.97
G47-G53	G47	G53	0.09379719446360008	0.09379719446360008	e	2	1	0.04802773423467331	0.97
G36-G50	G36	G50	-0.04361123824617848	0.04361123824617848	e	2	1	0.0222410413078225	0.96
G10-G44	G10	G44	0.09401119712667107	0.09401119712667107	e	2	1	0.047699098237557726	0.96
G56-G70	G56	G70	-0.057277854315425765	0.057277854315425765	e	2	1	0.030537891190735765	0.96
G43-G57	G43	G57	0.07408380267537906	0.07408380267537906	e	2	1	0.03776897305288532	0.96
G34-G30	G34	G30	-0.10251758743569661	0.10251758743569661	e	2	1	0.05809722577015657	0.96
G91-G17	G91	G17	-0.08365163789866642	0.08365163789866642	e	2	1	0.04506550925532042	0.96
G39-G25	G39	G25	0.08255856018170493	0.08255856018170493	e	2	1	0.03999151539550035	0.96
G93-G100	G93	G100	0.09259952379312429	0.09259952379312429	e	2	1	0.0538498368257673	0.96
G48-G48	G48	G48	0.08788883747322204	0.08788883747322204	e	2	1	0.04674549891682671	0.96
G18-G69	G18	G69	0.08388084367662464	0.08388084367662464	e	2	1	0.04831404386627786	0.96
G99-G15	G99	G15	-0.0269855577961782	0.0269855577961782	e	2	1	0.014429242501905701	0.96
G85-G80	G85	G80	-0.057729873443937325	0.057729873443937325	e	2	1	0.03941699187247776	0.96
G1-G67	G1	G67	0.06511540745837138	0.06511540745837138	e	2	1	0.03872618622250029	0.96
G7-G36	G7	G36	0.14049946164893845	0.14049946164893845	e	2	1	0.06498297491439947	0.96
G85-G63	G85	G63	0.09484985906470637	0.09484985906470637	e	2	1	0.057119840824115586	0.96
G27-G56	G27	G56	-0.10097303401897559	0.10097303401897559	e	2	1	0.061535119777244386	0.96
G21-G34	G21	G34	0.08512638405398691	0.08512638405398691	e	2	1	0.05019026695863062	0.96
G83-G26	G83	G26	0.09440695336710099	0.09440695336710099	e	2	1	0.049052479396296464	0.96
G63-G78	G63	G78	-0.04138635010341678	0.04138635010341678	e	2	1	0.02387073866367759	0.96
G76-G50	G76	G50	-0.0418931625322094	0.0418931625322094	e	2	1	0.028658753070083635	0.96
G66-G46	G66	G46	0.17450447118813148	0.17450447118813148	e	2	1	0.09267673797877207	0.96
G72-G70	G72	G70	0.09200378483084176	0.09200378483084176	e	2	1	0.047756728757352554	0.96
G84-G30	G84	G30	0.10975613848006434	0.10975613848006434	e	2	1	0.05731706501385694	0.96
G72-G63	G72	G63	-0.08628870435590767	0.08628870435590767	e	2	1	0.05306679183630363	0.96
G77-G4	G77	G4	0.091766281528745	0.091766281528745	e	2	1	0.04488825563521505	0.96
G26-G90	G26	G90	0.09936756947557839	0.09936756947557839	e	2	1	0.049409174929294315	0.96
G83-G83	G83	G83	0.12440298532706691	0.12440298532706691	e	2	1	0.06556715547783203	0.96
G26-G88	G26	G88	-0.04922183177717322	0.04922183177717322	e	2	1	0.028294461679111118	0.96
