gene	A549.rna_seq.dedex.00h.rep3	A549.rna_seq.dedex.00h30m.rep3	A549.rna_seq.dedex.01h.rep3	A549.rna_seq.dedex.02h.rep3	A549.rna_seq.dedex.03h.rep3	A549.rna_seq.dedex.04h.rep3	A549.rna_seq.dedex.05h.rep3	A549.rna_seq.dedex.06h.rep3	A549.rna_seq.dedex.07h.rep3	A549.rna_seq.dedex.08h.rep3	A549.rna_seq.dedex.10h.rep3	A549.rna_seq.dedex.12h.rep3
ENSG00000123473.14	0.0667681077542	-0.0680334782058	-0.0583875959958	-0.0219073073158	-0.0404288563058	0.0537068544342	0.103494646744	-0.00698204413583	-0.0591663775758	0.0605467600342	0.00875668180417	-0.0383673912358
ENSG00000117859.17	-0.0307912934642	-0.00231813239417	0.0312011247158	0.0133187946658	0.0639271945858	0.0158263191358	0.0543381140958	-0.0543275151342	-0.0348455667542	-0.0843660288942	0.0517208731458	-0.0236838837042
ENSG00000169213.6	0.06490907806	0.03366522151	0.04319843895	0.10186215178	0.04541752143	0.09983772534	0.26726875746	-0.05083291328	-0.15865069949	-0.27355407477	-0.10275580279	-0.0703654042
ENSG00000117862.10	0.0166282557225	-0.0004733175375	-0.0854381305675	0.0600806102625	-0.0597006387675	-0.0256153829075	0.0096167342325	0.0879999077925	0.0129904913925	-0.0487974681575	0.0403232171325	-0.0076142785975
ENSG00000085840.11	-0.08542904167	0.30637536737	0.1538082914	0.4505406581	0.41879941468	-0.26278600658	-0.27736950813	-0.24742424933	-0.20947779017	-0.17621117384	0.15824745148	-0.22907341331
ENSG00000134748.12	-0.01402450112	-0.07013094018	0.00821470659	0.04430160233	0.02285162825	0.12464232915	-0.18245523736	0.10144457267	-0.00049178313	-0.18216937827	0.03582258327	0.1119944178
ENSG00000203995.8	-0.11219157627	0.044205951	0.11856601733	0.18568624414	-0.05440321064	0.0777711552	-0.06315721815	-0.03280443805	-0.11428797714	-0.05041864304	0.14719546613	-0.14616177051
ENSG00000121310.15	0.0310321141958	-0.0402849248942	-0.0642634127642	0.111672618646	-0.0337427025642	0.103281255486	0.0270269470058	-0.146636953044	0.177592126616	-0.0672532241842	0.00515889444583	-0.103582738944
ENSG00000157184.5	0.0599728329	-0.08714949653	-0.12717729984	0.2533694506	-0.03867118077	-0.00926168	0.01814326888	0.03429963981	0.08151568901	-0.10309911097	0.09942287247	-0.18136498556
ENSG00000157193.13	0.236026367078	0.128436975747	-0.324999285382	-0.0412606937325	-0.0491655014825	-0.259113098682	0.0928535967075	0.251338045958	0.0912210379175	-0.265016560422	0.0314361471975	0.108242969098
ENSG00000116133.10	-0.156917981228	0.0351142329917	0.275651511182	0.197897197392	0.184899520402	0.220452041392	-0.912238052878	0.0891828645417	0.235724651122	-0.575827397518	0.153062822652	0.252998589952
ENSG00000169174.10	0.189680630467	-0.223173823943	0.160807866737	-0.148065354323	0.0942089207367	0.251521525197	-0.0911310308033	-0.0894207795733	0.0367083224167	0.249775446327	-0.541326120283	0.110414397047
ENSG00000162407.8	-0.211076609238	-0.319872142158	-0.217206520338	0.112962005232	0.136407803042	-0.000806004218333	0.0816168144117	0.0637800835717	-0.108758452628	0.0301121449217	0.190427812342	0.242413065062
ENSG00000162409.9	-0.00894595043833	-0.272631452458	-0.0350189718183	0.0425605186417	0.220049163302	0.0440780551117	0.131934206702	-0.222383218878	0.00309370537167	0.401674281362	-0.146283896928	-0.158126439968
ENSG00000177606.6	-0.0235737210208	-1.22342114137	0.299510091319	0.117340920879	0.229657390749	0.137282386819	0.400662628479	0.328797702139	0.313671096079	-0.0855772079208	-0.277463038231	-0.216887107921
ENSG00000134709.9	-0.0932612150044	0.101649490453	-0.200450330843	-0.15064537227	0.177942108239	-0.0309619787924	0.167285837199	-0.0551033564194	-0.0152221085924	-0.0944198683334	0.0760682774576	0.117118516909
ENSG00000162599.14	-0.0203046839675	0.151709228522	0.137705887802	-0.0312700164675	0.0453713778025	-0.126092117798	0.179535667202	-0.0623860092875	-0.131757226578	-0.0447452338075	-0.0644658381475	-0.0333010352775
ENSG00000162607.11	0.228148298303	0.100519490923	0.236338342723	-0.184652587048	0.216485848683	-0.210083022148	-0.248797494858	0.268621660423	-0.235984318778	-0.223500185977	0.0001175561925	0.0527864115625
ENSG00000125703.13	0.031797254285	-0.082265818735	-0.086118364165	0.062976977125	0.022621687815	0.016256022105	0.003476955895	-0.084245047505	0.037345962255	-0.043133019475	0.083245532235	0.038041858165
ENSG00000142856.15	-0.0868384986483	-0.0338226815183	-0.0551695590783	0.231032630462	0.0177011490217	0.0349091283817	-0.0312583378483	0.0154485686517	-0.0582622765283	-0.103804623658	0.0969966229717	-0.0269321222083
ENSG00000185483.10	0.0902058360833	-0.213940780557	-0.286126458887	0.106647341443	-0.0469660086167	0.133113134583	0.00528615262333	0.0846436622633	-0.0307281137467	0.0298051205333	0.0842919537833	0.0437681604933
ENSG00000162437.13	-0.192938536152	-0.0337644503917	-0.106082000112	0.00998487662833	0.139722419928	-0.0396115972017	-0.133786620292	0.0706890713483	0.0326818525483	0.154334065828	0.0652794363583	0.0334914815083
ENSG00000162434.10	0.066272147535	-0.012342665015	-0.038088400995	0.188656152255	0.265284556345	-0.106835949475	-0.125221096865	0.150864802515	-0.159248553135	-0.212911298385	-0.146116140225	0.129686445445
ENSG00000162433.13	-0.139031791976	-0.0290979930658	-0.226126909606	-0.0169467179858	0.0753417534642	0.0747533891242	0.0809114305742	-0.0667186104858	0.0994459023842	-0.0459235815358	0.314657981814	-0.121264852706
ENSG00000213625.7	-0.158596813933	0.0826897350475	0.253525706737	0.245862525267	0.205307173837	-0.213114352473	-0.0521938282925	-0.0649153815325	-0.161018090903	-0.156431070953	0.173602013917	-0.154717616723
ENSG00000116678.17	0.105056835379	0.00860196520917	-0.0374430589908	-0.231672414691	0.0683209818492	0.117875942649	-0.0960855779208	-0.140856466471	-0.00660463246083	0.123342639059	0.0108148437392	0.0786489426492
ENSG00000184588.16	-0.01712079754	0.20623246536	0.06941556057	0.09850789412	0.11194933742	-0.34443390765	0.22112076671	-0.49879785877	-0.02153071168	-0.3109595854	0.2318150115	0.25380182536
ENSG00000116704.7	0.0931187005533	0.132588944833	-0.138235552127	0.0752897456833	-0.0836829134167	0.166100749413	-0.0351755910067	-0.0696475214167	-0.0658320058167	0.0561723533633	-0.185064259887	0.0543673498233
ENSG00000116717.10	0.0397748050208	-0.257451412349	0.259416282561	0.186294566481	-0.376052793489	0.0864766952808	-0.309224303639	0.238501697891	-0.0151154754792	-0.114664427809	0.0755207613908	0.186523604141
ENSG00000024526.15	-0.206879454622	0.0019222816375	0.309453622567	0.178856074797	-0.154696612583	-0.0799010932225	0.229818365548	-0.357716292752	0.0718915026175	0.0377962443575	0.0958886369075	-0.126433275252
ENSG00000162624.13	0.154844739572	-0.139660553548	-0.308833783318	-0.517452307508	0.173779955722	0.219772570672	0.297418311032	0.0883385636815	-0.599695410326	0.326066815382	0.0618734926315	0.243547606012
ENSG00000154027.17	-0.121822472067	-0.267172847787	0.0171455027433	0.0453780094333	0.0153486440333	-0.0393608723167	-0.00485050304667	0.174310314953	-0.0668326131567	0.0749556453033	0.306727575513	-0.133826383607
ENSG00000153898.11	-0.248798321469	0.000671378240833	0.0319870290608	-0.0700375930692	-0.00105039168917	-0.0661602646992	0.128255089071	-0.0146909345292	-0.0717827862092	0.0430998457808	0.265169347941	0.00333760157083
ENSG00000142871.14	-0.169981241743	0.782945259398	-0.231836349623	-0.441474176463	0.0918834543475	0.686199422217	0.223762169988	-0.217787681903	-0.460383535813	-0.0316554142825	-0.203851335252	-0.0278205708725
ENSG00000143013.11	-0.445618348641	0.451127649319	0.337596896549	-0.539737196161	0.367133177809	-0.0631309232208	-0.535336980231	0.102735419969	0.454120657329	-0.381606028331	0.396462131849	-0.143746456241
ENSG00000213516.8	-0.0589926076883	-0.0479275132683	0.190214302392	0.0313165356517	-0.00748782813833	-0.0297973235783	0.123734761312	-0.177938454578	-0.0885730360483	0.118271717942	0.0644477094017	-0.117268263398
ENSG00000171488.13	0.295963874363	0.147078094553	-0.534193557447	-0.306698306107	0.347332770363	0.266423893053	-0.350307358027	0.307265385673	-0.00626208301667	-0.123608342827	0.377332631073	-0.420327001657
ENSG00000137942.15	-0.157866105092	-0.0739244511117	0.0209243409083	-0.0355937988917	-0.00653511678167	0.00745505492833	-0.0203176698417	-0.110214099602	0.0948884965983	0.256127090898	-0.132011997392	0.157068255378
ENSG00000067334.12	0.01361467794	-0.09747755465	-0.10501534242	0.11647411925	0.09068638537	0.01501877493	-0.05216109112	0.11880338117	0.12028439274	0.01405344185	-0.12090447942	-0.11337670564
ENSG00000137962.11	-0.122475471883	-0.223128212593	0.0688185968075	0.169019755737	-0.104232564883	0.149848958097	-0.170715324963	0.150659912117	0.216365816858	-0.0656216293625	0.168225798547	-0.236765634483
ENSG00000117525.12	0.215295987247	-0.0664817432133	-0.0514887827333	-0.0988251082433	-0.221929503333	-0.331760559243	0.0350823912667	0.419338489057	-0.0917501325933	-0.166248304303	0.261663631037	0.0971036350567
