gene	A549.rna_seq.dedex.00h.rep2	A549.rna_seq.dedex.00h30m.rep2	A549.rna_seq.dedex.01h.rep2	A549.rna_seq.dedex.02h.rep2	A549.rna_seq.dedex.03h.rep2	A549.rna_seq.dedex.04h.rep2	A549.rna_seq.dedex.05h.rep2	A549.rna_seq.dedex.06h.rep2	A549.rna_seq.dedex.07h.rep2	A549.rna_seq.dedex.08h.rep2	A549.rna_seq.dedex.10h.rep2	A549.rna_seq.dedex.12h.rep2
ENSG00000001460.16	0.0191566253392	-0.00774802573083	-0.0121381402008	0.101127815589	-0.0170499950408	-0.0160781759608	-0.0211566227608	0.0198536407692	0.0485008718292	-0.105895500771	0.0234719711492	-0.0320444642108
ENSG00000001461.15	0.188806079126	0.0602206292358	-0.108053908094	-0.152184089954	0.110257345836	0.0667472175058	0.00599896170583	-0.0578198551642	0.102939440436	-0.0536593523542	-0.0280857546442	-0.135166713634
ENSG00000117616.16	-0.0115981656067	0.186200335833	0.0647611703833	-0.0918167706467	0.0552930847233	0.000605510023333	-0.156319606797	0.113930961693	0.0473552495333	0.121139132473	-0.203242980347	-0.126307921267
ENSG00000127423.9	-0.18233117492	-0.17256615507	0.10086205918	-0.08376871093	-0.18092220699	0.23525243473	-0.04463819546	-0.04753920816	0.15189147832	0.1580382388	0.13112696993	-0.06540552943
ENSG00000182749.5	-0.32873792018	0.28009124754	-0.16103588114	0.27809271109	-0.21997855669	-0.11462196704	0.18711858296	-0.28289271573	-0.38408203281	0.1574053544	0.42273069179	0.16591048581
ENSG00000158006.12	0.0727750492983	0.0445291231083	-0.128511752522	-0.151713122292	0.0992568529583	-0.107287421112	-0.162719200772	-0.0150735591517	0.00497470228833	0.0639889878183	0.191183159878	0.0885971804983
ENSG00000142684.7	0.0210566459083	-0.0497764670517	0.0113551686583	-0.0555912904317	-0.0128505040317	0.0766211527883	0.00997351866833	-0.0169751316817	0.0444735619683	-0.0285486661417	-0.0136169560917	0.0138789674383
ENSG00000142669.12	-0.01023187691	0.08266056657	-0.00477584874	-0.08920966692	0.06844209076	0.10686304212	-0.01629993635	-0.06305827382	0.12803938647	-0.10476226062	-0.03211705832	-0.06555016424
ENSG00000204160.10	-0.102464099161	-0.0608333408308	0.0611618317792	0.102444960379	-0.0252242618708	-0.0408572259308	0.0966019008592	-0.134531329021	0.0106583783792	0.144641664239	-0.192660430711	0.141061951889
ENSG00000090020.9	-0.0168006936175	-0.102581405858	-0.0429209853575	-0.0129852798075	0.122953674202	0.140526920562	-0.0063709360175	0.134335208532	-0.0773814409175	-0.0630851146875	-0.0611623165975	-0.0145276304375
ENSG00000142784.14	0.0520024433642	-0.0472834700758	-0.0459616580458	-0.100344406876	-0.141932947366	-0.0503344131358	0.154504182064	0.0395031794542	0.0732888692342	0.0823852777242	0.0129594638242	-0.0287865201658
ENSG00000142733.13	0.108125077194	0.0307190533542	0.0860151646342	0.0905465475142	-0.189761351066	0.0176379209642	0.0598220303942	-0.0829015769058	-0.0182722878458	0.0190707417642	-0.168368989236	0.0473676692342
ENSG00000126705.12	0.136852143959	-0.138751872371	-0.0531157333808	0.0139660335292	0.141024762109	0.0929579700592	-0.395131821331	-0.0354369802908	-0.0679779146208	0.112299419179	0.0594093175192	0.133904675639
ENSG00000009780.14	0.10662430401	-0.14544356243	0.08545181875	-0.01341624677	0.22705389113	-0.05627695652	-0.00632094647	-0.08144704037	-0.06352812781	0.00655091737	0.02819254021	-0.0874405911
ENSG00000117758.12	0.162834769608	0.0809280394483	-0.0535779975017	0.0912317094083	0.0862031622783	0.0310313495383	0.108326821218	-0.159982386352	-0.200645427132	-0.0614902994617	-0.110468333182	0.0256085921283
ENSG00000117748.8	-0.0181699649792	-0.174404220869	-0.124371484499	-0.236675191309	-0.0894414761492	0.161112843261	0.0465566258508	0.108899436881	0.243863792911	0.0157535069108	0.225112050021	-0.158235918029
ENSG00000180198.14	-0.0368657227258	-0.0607514167658	0.0561942936342	0.150946156004	0.0148412098142	-0.148799681186	0.0186553401542	-0.0478264654358	-0.0409838723258	-0.0398832994058	0.110495014214	0.0239784440242
ENSG00000120656.10	0.01206938687	-0.0078429718	-0.09180648182	0.01452863215	-0.01455852466	0.02038029332	-0.08954747612	-0.05784691566	0.0501192636	0.07274448098	0.03363203084	0.0581282823
ENSG00000060656.18	0.118758727245	-0.018248527945	-0.073418047305	-0.110970554675	0.033803959365	-0.002257697405	-0.012762716605	-0.006098039985	0.031846828755	0.056090788605	0.057267112835	-0.074011832885
ENSG00000121753.11	-0.0640271210108	0.0100864018892	0.511070817439	0.442113459439	0.301209739029	-0.250513982281	-0.187059731571	-0.0577995226008	-0.223391031901	-0.118473015361	-0.240248814431	-0.122967198641
ENSG00000175130.6	0.181746588933	-0.182264263237	0.248130012983	0.327439712633	-0.113409161457	-0.146932959327	-0.191385946417	0.0179847760125	-0.289667225927	0.124616784413	-0.117215279017	0.140956960413
ENSG00000160058.17	-0.06809932002	-0.06776315672	0.05753990999	-0.03540830998	0.10366504787	-0.03258365134	0.00233986428	0.02558973326	0.04366853578	-0.10181104185	0.06624677873	0.00661561
ENSG00000162520.13	0.197495775147	0.217480346727	-0.273430292423	-0.210102271693	-0.234029585143	0.121704737337	0.265820170077	0.232099968797	-0.216216193513	0.237938366687	-0.219461325723	-0.119299696273
ENSG00000121900.17	-0.0391116569675	-0.178496359207	0.0338059402825	0.0125483710825	-0.0192218660875	0.0223928896525	-0.114846469717	0.0707493934825	0.108729845263	-0.0255529241375	0.197135932643	-0.0681330962875
ENSG00000116514.15	0.0423087891775	-0.124211560242	0.123329243117	0.286275397927	-0.305299159972	-0.0154848357725	0.0602849860575	0.0984750443775	0.0719783303475	0.191304158687	-0.269972744183	-0.158987649523
ENSG00000092853.12	0.393678478032	0.358618200032	-0.381777394948	-0.313286139288	-0.454344824418	-0.0557273645083	0.0530665155417	0.549458740512	-0.399110035568	0.526394325502	-0.423362265468	0.146391764582
ENSG00000116871.14	-0.162971641929	0.0869066791308	-0.154061613139	0.371827028681	-0.170276354159	0.304322817521	-0.194283531749	-0.195038581839	-0.300727153049	0.178002048461	0.257205397931	-0.0209050958592
ENSG00000054118.12	-0.157473569977	0.200829300573	-0.0246429381567	0.140911429463	-0.158165470687	-0.113909126457	0.217933039393	0.181137226183	-0.171606401547	0.0416854461133	0.0619436459633	-0.218642580867
ENSG00000181817.5	-0.00894836908917	-0.0782389109692	-0.0680907547492	-0.0683464542492	0.0463064734208	0.0523235649408	0.0302602049108	-0.0119370526692	0.0432452470208	0.00154483295083	0.0231718725808	0.0387093459008
ENSG00000163874.8	0.348795674226	-0.0312018191342	-0.335056392594	-0.511809051224	-0.614439222814	-0.286028335374	0.920865453276	0.0570704626258	-0.146393053284	0.406002636496	0.404388705406	-0.212195057604
ENSG00000163875.14	0.243007760942	-0.115906904727	0.0094886802625	-0.149710660128	0.183434928492	-0.167253754928	0.181727979552	0.0664763391125	-0.196948859217	0.370211407912	-0.214669562428	-0.209857354848
ENSG00000163877.9	-0.0792841675933	-0.134532287233	0.0836194376767	-0.0537034376133	-0.0416871761133	0.0457757312067	-0.0596054682433	0.0251871400667	0.0336604341567	-0.0180300748833	0.205385684397	-0.00678581582333
ENSG00000134690.9	-0.05666779424	-0.05403195109	-0.04045263172	-0.04374938354	-0.16477579759	0.05009629999	-0.01721575419	0.0082680245	0.21379260395	-0.04208988878	-0.04007425618	0.18690052889
ENSG00000185090.13	0.0523983249175	0.110224955908	-0.0880112409825	-0.0383734049825	0.134317342967	0.154704960237	-0.0492914460725	0.0036439956275	-0.0585441463425	-0.0467216375025	-0.0706199546925	-0.103727749082
ENSG00000196449.3	-0.20519348601	-0.00330004293	0.06013455967	-0.02841603303	0.02015484945	0.11419312706	0.15231771696	0.13228703933	0.03768425056	-0.15052916494	-0.10230552246	-0.02702729366
ENSG00000188786.9	-0.0314258506192	-0.0437740061792	0.0214053513208	0.0596289819108	-0.111663949399	0.0508896976608	-0.0504523442892	-0.0629491002792	0.224003632311	-0.0776057994192	0.0527535182208	-0.0308101312392
ENSG00000183520.10	-0.0285919855425	0.0303973702275	0.0802844754375	0.0617895499975	-0.0485188823725	-0.0795526217425	-0.0716205024425	0.0036549525575	-0.0763398622625	-0.0052755354025	0.0537413424775	0.0800316990675
ENSG00000127603.22	0.131706833092	-0.0674142672275	-0.0257244795475	0.0886999025025	0.0141757111325	-0.150614940788	-0.215590267138	-0.0329422892875	0.105171744342	0.118402691162	-0.0231871143275	0.0573164760825
ENSG00000116985.9	-0.01248382185	0.12577379882	-0.00036490972	-0.02630863494	0.22103875588	-0.01782846661	-0.00859373253	-0.18838263007	-0.00747776643	-0.12478347665	0.0584944601	-0.019083576
ENSG00000168389.16	0.0391708089975	-0.0981947081825	0.0346547646175	0.101456029178	-0.149177395062	0.0350640330375	-0.115348651532	-0.0909293527425	-0.0941283166325	0.194395588918	0.204833830588	-0.0617966311825
ENSG00000117016.8	-0.02153493784	0.07731833869	-0.01795154088	-0.03915581822	-0.07805680611	0.01910188179	0.00036365014	0.11106735516	0.0148830616	-0.01591189233	-0.05108803135	0.00096473935
ENSG00000010803.15	-0.11762375232	-0.1630631771	0.01289680331	-0.07620600972	-0.12887445544	-0.0874805687	0.22302845749	-0.01131305604	-0.15148849863	0.24146298583	0.02987711509	0.22878415623
ENSG00000127129.8	-0.567459259993	-0.261596680373	-0.682043054693	0.791856049827	-0.394156401493	1.07463644521	0.191485830777	-0.477056159023	0.813673211917	-0.491465017383	0.313141687397	-0.311016652173
ENSG00000127125.8	-0.0551555044192	0.0719817396308	-0.193653957239	0.0262085987408	0.0863491649308	0.00659650821083	0.0343206283208	0.0184351652308	-0.0358418373992	-0.0427946505092	0.0558308081008	0.0277233364008
ENSG00000177868.10	-0.051990515715	0.036423683135	-0.002673196195	-0.045491019995	-0.142328725655	-0.084193134345	0.039882244925	-0.010408485035	0.116121804605	0.016959874005	-0.031782438115	0.159479908385
ENSG00000117394.18	0.0059279791025	0.0443835901125	-0.141793927627	-0.114646770927	-0.0207261074475	0.0488585445925	0.0063368881125	0.100230449713	0.0318229842525	-0.0376753528375	0.0762074405525	0.0010742824025
ENSG00000126091.18	-0.0551050459075	0.104937458893	-0.164366787297	0.271058764643	-0.0679159836775	0.0935633053825	-0.0833241467775	-0.0414542444775	0.150511687183	-0.0484017501275	-0.0987890327175	-0.0607142251175
ENSG00000142945.11	-0.078480135515	-0.068407655535	-0.025377918485	0.018080000825	0.036944456555	-0.031238284175	0.075364414355	0.022810904925	-0.068823650575	0.016510809565	0.099730754405	0.002886303655
ENSG00000173846.11	0.454669055466	0.0897489107758	-0.00665214467417	0.0959130662758	0.200637185436	-0.0764828645242	-0.119610701664	-0.123331819614	0.0130166805158	-0.101744676284	-0.147965748984	-0.278196942724
ENSG00000222009.7	-0.0572734434625	0.127867817437	0.176149023768	-0.0714455784725	0.0523706299875	0.0787477163675	-0.0405921683825	-0.0895590741725	0.0810989824175	-0.0251162489925	-0.483780995803	0.251533339308
ENSG00000186603.5	0.0846138739183	-0.123557362542	0.329754084468	-0.528306195672	0.264231696688	-0.118263381892	-0.181031710632	-0.0374381645417	0.176421454698	0.272527207928	0.378930213508	-0.517881715932
ENSG00000117450.12	0.0214089237058	-0.0160530182142	-0.0165708106242	-0.00191329652417	0.00279078713583	0.00828128177583	-0.00407299801417	0.0214089265158	-0.000855184694167	-0.0185450430342	0.00981150012583	-0.00569106815417
ENSG00000085999.10	0.361893035324	0.286298042454	-0.430875800806	-0.214943125956	0.449792261834	-0.387358312246	-0.418971828336	-0.0492954151958	-0.0876928359658	0.00419771593417	0.738337809344	-0.251381546386
ENSG00000123473.14	-0.191759127443	3.98334166665e-05	-0.106521481403	-0.0689263512833	-0.113182099003	-0.0108998708633	0.0604807191367	0.226522336617	-0.0606873936233	0.0330291374967	0.153302330527	0.0786019664267
ENSG00000117859.17	0.0481743729383	0.0935292794383	0.182891227318	0.169230956548	-0.122401042662	0.155033809688	0.00321685131833	-0.140336865502	-0.0537314270217	-0.298120693092	-0.149848296552	0.112361827578
ENSG00000169213.6	-0.11132995782	0.02787652438	-0.0265127912	0.03528283538	0.1608373925	-0.09545139111	0.07757359193	0.0137098983	-0.11090051304	-0.02760551845	-0.05751731945	0.11403724858
ENSG00000117862.10	0.0467366127958	-0.0144294746042	-0.0147162057142	0.0711026057158	-0.0540433996642	0.0244094380658	-0.0410541407542	-0.0729029260442	0.00862332977583	-0.0341755002342	0.0753269839458	0.00512267671583
ENSG00000085840.11	-0.24582801167	-0.28482092614	-0.27343832623	-0.11634442175	-0.37095642592	0.37017636971	0.38178921113	0.27055772018	-0.03428111382	0.20894488894	0.38821341461	-0.29401237904
ENSG00000134748.12	-0.0142268859708	-0.0333938428608	-0.113420889781	-0.138204025681	0.0538549538292	0.0369620353892	0.0556301745692	0.133626886729	-0.0111304958208	0.0275801658692	0.0437427299392	-0.0410208062108
ENSG00000203995.8	0.0943762123867	-0.0505285153433	-0.106825291543	-0.0570977457333	-0.108262858113	-0.0525732420933	0.108761422897	0.157543131177	0.0973179253067	0.0417493925367	-0.0117231522833	-0.112737279193
ENSG00000121310.15	-0.0343754340275	0.0636450087125	0.0472666628325	-0.0091454512575	0.0063471695825	0.0386931485625	-0.0084742219675	-0.133549807657	0.0487780646825	0.131766945073	0.0153778414925	-0.166329926027
ENSG00000157184.5	-0.168164535192	-0.158599411802	0.0891564362483	0.199724227618	-0.0776531934817	0.291509984228	-0.141995001922	0.0552988114883	-0.126821014652	-0.0658469479617	0.0411249099583	0.0622657354683
ENSG00000157193.13	0.281549055612	0.322837836042	0.00334088517167	-0.434446004608	0.185930262662	-0.306205869188	-0.0376711448883	0.100572256442	-0.314900819238	-0.00507766752833	-0.0580446886383	0.262115898162
ENSG00000116133.10	0.118062368493	0.0041509161525	-0.0477323736075	0.122546931453	0.0173810931125	0.0927724806025	-0.0342324147875	-0.227939294597	0.0775890657925	-0.353462985457	0.121911203333	0.108953009513
ENSG00000169174.10	-0.102184096312	-0.211385736492	-0.0250850116817	0.141495474268	0.118818265848	-0.165091632162	0.0534338147883	-0.0498505763217	0.0198948910583	-0.0142028709917	0.0745387863183	0.159618691678
ENSG00000162407.8	0.156341165502	-0.238853554718	-0.0119574480983	0.0561161400417	-0.0786225307083	0.103243154152	-0.00241565418833	0.118306629412	0.0792427159317	-0.0215642097883	-0.000556233188333	-0.159280174348
ENSG00000162409.9	0.205586230423	-0.0817636154067	-0.173783172247	-0.00245893753667	-0.116629809967	0.173526024173	-0.105371307287	0.139430968663	0.111368897423	-0.239095875157	0.0809975679633	0.00819302895333
ENSG00000177606.6	0.232359145326	-0.162646298424	-0.734833631184	-0.137490880774	0.151583308396	0.268333771226	0.00994052230583	0.0583894779758	-0.121219840044	0.00517542364583	0.320316337696	0.110092663856
ENSG00000134709.9	-0.102881540086	-0.0324744984718	0.0109615497862	0.0719393450192	-0.0749568798188	0.0782147512592	0.0433789946462	0.00959315430517	-0.0617106806178	-0.0509057607828	0.118162520099	-0.00932095533783
ENSG00000162599.14	-0.187177325929	0.0794131993108	0.318259442291	0.221625847641	-0.0171887044592	-0.0164872923292	0.197508173721	-0.212181700289	-0.155092397909	-0.0574150936092	-0.0704784967592	-0.100785651679
ENSG00000162607.11	-0.168311022843	-0.304913775833	-0.0727956998033	0.210042792647	0.181999222257	-0.0408946142233	0.117993481057	-0.129505545963	0.168281841687	-0.175267336873	0.213485044527	-0.000114386633334
ENSG00000125703.13	0.111235765553	0.127640493283	-0.136356233847	0.137589168423	-0.147754177337	0.269575694403	-0.170719237337	0.00626150094333	-0.194591014717	-0.00124997364667	-0.0440648116667	0.0424328259433
ENSG00000142856.15	-0.145228116242	-0.0401410934217	-0.0165943504017	-0.0875575145617	-0.0622585096517	-0.0138019561717	0.0675294057783	0.0695044535783	0.00235751720833	-0.180073063382	0.183092092218	0.223171135048
ENSG00000185483.10	-0.0925591659708	-0.0545905705408	-0.172584427581	0.226024877749	0.172614669339	-0.176859697791	0.0869126350192	-0.281721009311	0.201163366619	0.0623204349792	0.166378691239	-0.137099803751
ENSG00000162437.13	0.0861905966325	0.228807980292	-0.162836369118	0.160663793663	-0.107058684787	-0.0548096905075	0.155306872622	-0.0571513352075	0.0420139315225	-0.0844641257675	-0.130851248267	-0.0758117210775
ENSG00000162434.10	0.0802686597542	0.162631792154	0.0963063875242	-0.0546961200358	-0.0444588956058	0.134120298104	-0.0142907414658	-0.243341785746	-0.159149121996	-0.138126567326	0.0227430316042	0.157993063034
ENSG00000162433.13	0.217140531332	-0.0292425978575	-0.0069983337375	0.149872529823	0.0009416431825	0.0811957620525	0.0137446931625	-0.166733304227	-0.155032866157	0.0123132684425	-0.0065399313175	-0.110661394697
ENSG00000213625.7	-0.0405678138067	-0.115168039427	-0.116974757417	-0.201051956527	0.147877454443	0.139914839143	-0.0431924909467	0.0551599404833	0.0812996240933	0.102429602313	-0.0775354011667	0.0678089988133
ENSG00000116678.17	-0.12949462965	-0.17726914679	0.11896430327	-0.202066569	-0.05697167129	0.27043882345	0.02649628937	-0.11707818914	0.1138993754	0.01807504368	0.21439643784	-0.07939006714
ENSG00000184588.16	-0.209838417752	0.0655309323883	0.0776059086683	0.0565135753283	-0.0439093232517	0.121601138308	-0.148805924222	0.136151372578	-0.164871774012	0.0718345578183	0.0397228045983	-0.00153485045167
ENSG00000116704.7	-0.0074693011025	0.134488170158	-0.0097705091825	-0.249655901352	0.105146923258	0.0946215047675	0.0393593708275	0.0745624031275	-0.110052637183	-0.149974833753	0.0017911357675	0.0769536746675
ENSG00000116717.10	-0.0308819430892	-0.182932060489	0.0316604047708	-0.254739559229	-0.0464190788492	-0.00241119299917	0.0633713861708	-0.301596667679	-0.0403616349992	0.314516638611	0.194310796161	0.255482911621
ENSG00000024526.15	-0.0526975827467	0.0484460259633	0.0862397089533	-0.0677400469567	0.0459761993033	0.0577108695033	-0.146201043347	-0.140623054277	0.209005020963	-0.120443035767	0.0602518156733	0.0200751227333
ENSG00000162624.13	0.163170455697	-0.000161866603333	-0.0274385489433	-0.115062674563	-0.0525864179133	-0.192718520403	-0.0866693375133	0.0932512667467	0.0669165487467	0.0580701443567	-0.0792647435033	0.172493693897
ENSG00000154027.17	-0.0625911605217	0.0112971352483	-0.0922467371217	-0.119382399422	0.462528120518	-0.198578591252	0.0991081792683	0.430826051448	-0.199825266812	-0.0398431899417	-0.341827469352	0.0505353279383
ENSG00000153898.11	0.0352032604742	0.120979864154	0.142165777074	0.336246314244	-0.164573003976	-0.213747838396	-0.0648304414858	0.0778445237642	0.124684293534	-0.274921966046	-0.185551965006	0.0665011816642
ENSG00000142871.14	-0.507025536161	0.183191524429	0.169336970299	0.399074904799	-0.177029308471	-0.471218575381	0.487718246419	-0.288561808741	0.539966186559	-0.397822793171	-0.311712553601	0.374082743019
ENSG00000143013.11	-0.0587804526417	-0.256626811552	-0.246308569902	0.115462590398	0.366486832088	-0.178301261322	-0.242127192292	0.0641756949683	0.403111839628	0.301946356358	-0.254178806502	-0.0148602192317
ENSG00000213516.8	-0.0332094065758	-0.0125037667658	0.0383474494642	0.0239997606542	0.124117821854	0.0384219147442	0.231918967164	-0.298748238016	0.00954627478417	0.00629228535417	-0.0539856680458	-0.0741973946158
ENSG00000171488.13	0.142206828865	-0.150308523825	0.275634207335	-0.406746090285	-0.406324433375	0.331511036015	-0.066069034755	0.293488741875	0.247817007705	-0.041913108875	0.056013968235	-0.275310598915
ENSG00000137942.15	-0.04581147725	0.13839731189	-0.04281919519	-0.00514694194	-0.06975186817	-0.00381808008	-0.05504912608	0.25374185783	-0.08320985507	-0.26156155446	0.11220668929	0.06282223923
ENSG00000067334.12	-0.0785436117058	0.0350223932842	-0.00878192358583	0.0665198220042	-0.146509164706	0.0789716137442	0.0320451743842	-0.00825574062583	0.0175994137842	0.0542549019842	-0.0833018016558	0.0409789230942
ENSG00000137962.11	0.232312300252	0.0593185123617	-0.0650521789483	-0.288769714388	-0.252111303318	-0.401593115778	0.0388425663017	-0.0608609739283	0.167258853412	0.209372988152	0.158622968052	0.202659097832
ENSG00000117525.12	-0.271809388892	-0.170464265522	-0.122945978802	-0.176669257242	0.603356938388	0.259290504418	0.224883173268	-0.187101897032	-0.0109234480417	-0.0254727956917	-0.251167659982	0.129024075128
