gene	A549.rna_seq.dedex.00h.rep1	A549.rna_seq.dedex.00h30m.rep1	A549.rna_seq.dedex.01h.rep1	A549.rna_seq.dedex.02h.rep1	A549.rna_seq.dedex.03h.rep1	A549.rna_seq.dedex.04h.rep1	A549.rna_seq.dedex.05h.rep1	A549.rna_seq.dedex.06h.rep1	A549.rna_seq.dedex.07h.rep1	A549.rna_seq.dedex.08h.rep1	A549.rna_seq.dedex.10h.rep1	A549.rna_seq.dedex.12h.rep1
ENSG00000142669.12	0.0283670528475	-0.0142885834325	0.0514072693275	0.0677881259875	0.0350507323075	-0.114054473363	0.0057829339775	-0.0487345522025	-0.0152176498925	0.0813231931475	-0.0295985169925	-0.0478255317125
ENSG00000204160.10	0.0122338418817	-0.0512282680583	-0.135108781838	-0.00668344389833	-0.00541179873833	0.0797114559717	-0.0342207974883	-0.102713013288	0.0190734561917	0.0857472908117	0.148962206482	-0.0103621480283
ENSG00000090020.9	-0.0793506102183	-0.00967884567833	0.216493021402	-0.0553193393183	-0.0564434458483	-0.0262543949283	-0.0190039868483	0.0200704133217	-0.00467582248833	0.0738466511617	-0.00213283981833	-0.0575508007383
ENSG00000142784.14	0.0247422716217	0.0986877596917	0.00176547639167	0.0367074863417	-0.00228269531833	-0.0298095496283	-0.0549817126483	-0.0106138616583	-0.0418766255583	0.0430849113717	-0.0500844394983	-0.0153390211083
ENSG00000142733.13	0.190111922232	0.170621635952	0.0630748365417	0.0249216335717	-0.0506689104183	0.149530835052	0.0691753810217	-0.271700638928	-0.0307317270083	-0.151772344608	-0.140868949978	-0.0216936734283
ENSG00000126705.12	0.101836612071	0.0793764702508	0.116785410661	-0.00578020407917	0.233152097091	0.0306816748608	-0.00895921374917	-0.170117441779	0.00833285995083	0.0646499725508	-0.0926104695592	-0.357347768269
ENSG00000009780.14	-0.0663227306258	0.0678608042642	-0.0425084358558	-0.0360694063958	-0.0481671316758	-0.0787383368758	0.254039345844	0.0141893032842	-0.0564047276958	0.000702596524166	-0.159831186846	0.151249906054
ENSG00000117758.12	0.0488656197375	-0.112122738062	0.0199443889975	0.0008614748175	-0.0047916240525	0.0246270301175	0.198623016048	0.0447184865175	0.0476232586375	-0.0703533548125	-0.116666445653	-0.0813291122925
ENSG00000117748.8	-0.0427196357892	0.0581883184108	-0.0426121116092	0.142928291531	-0.0892336584892	0.0381420212508	-0.0399150150892	-0.0604135121392	-0.143000143799	-0.0742154228292	0.135384989101	0.117465879451
ENSG00000180198.14	-0.0284074347817	0.0298874079583	0.124002766798	-0.0359360967017	0.0688220879183	-0.0202944430917	0.0282031496183	-0.0901017353917	-0.109656365822	0.0100108917983	-0.0115632299017	0.0350330015983
ENSG00000120656.10	0.000142012145	-0.117591987025	-0.030806561375	-0.008577438335	0.043298860805	0.123817058975	0.023812279165	0.009189385625	0.045293420355	-0.018915845135	0.065238374155	-0.134899559355
ENSG00000060656.18	0.0834316118908	0.0535781619408	0.0552589619508	-0.0758613082692	-0.139721022889	0.0231004897308	0.0563126258408	-0.0539646366992	-0.0195643455092	-0.0570744652192	0.0402030518308	0.0343008754008
ENSG00000121753.11	-0.0717482125567	-0.138313880737	-0.0156118558967	0.123427151443	-0.305175332487	0.120671152873	0.00571031279333	-0.143766867307	0.350270512563	-0.0736255898067	-0.433330768887	0.581493378003
ENSG00000175130.6	0.153353736068	-0.177526445842	-0.187908523883	-0.157337696112	0.134885171968	0.0015096688375	0.308396842708	-0.379726900452	0.330631264197	0.0974030461775	-0.332305086982	0.208624923318
ENSG00000160058.17	-0.0159521201167	-0.0773020863667	-0.100421121407	-0.0856148918567	0.0507437757933	0.0100013910833	0.0454043568433	0.0660796067833	0.00576829220333	0.0878680280933	0.0561751405733	-0.0427503716267
ENSG00000162520.13	0.01868658237	-0.18195499763	0.18713429763	-0.05274402619	0.13838321866	-0.08176629024	-0.04597985552	0.21871589846	-0.15852076108	0.04825467478	0.04393795549	-0.13414669673
ENSG00000121900.17	0.035367512295	-0.071185104835	0.030087877645	-0.086710947865	-0.059511263535	0.009624764475	0.197907297385	-0.032221915525	-0.032204430575	-0.045647255175	0.019965277975	0.034528187735
ENSG00000116514.15	-0.228165350637	0.133010903243	0.0405682412325	0.0159447353025	-0.0794464776675	-0.325000747357	0.359747039393	0.0739452349525	-0.0166490828375	-0.0970647873575	0.0251146259425	0.0979956657925
ENSG00000092853.12	-0.40567626646	-0.37171707824	-0.31089297419	0.48970337678	-0.00373446258	0.08064035354	0.59488615278	0.13259653709	0.00491431944	-0.1961123966	-0.33072134844	0.31611378688
ENSG00000116871.14	-0.300284987147	-0.145406391357	-0.0972528198067	-0.336603491847	-0.234492571957	0.279332971573	0.238557657323	0.324154000403	0.432793438263	-0.0290655312567	0.0749681610333	-0.206700435227
ENSG00000054118.12	0.114666890123	-0.0905099978275	-0.0318967943575	-0.151887116958	-0.0263474353175	0.253491054363	0.199127969133	-0.0794410665875	0.0487409367725	0.111396386333	-0.183320260127	-0.164020565548
ENSG00000181817.5	-0.0398533082533	-0.0219939599733	0.0501349447067	0.0959967178667	-0.0711511876833	-0.00138143138333	0.0356083297367	-0.0380925107833	-0.00347228288333	-0.0124655041133	0.0316056518067	-0.0249354590433
ENSG00000163874.8	-0.307680810133	0.583718468237	0.108718879837	0.156185104267	-0.563522796853	-0.449251436953	-0.278082231033	-0.255978305033	0.838791203587	-0.329799659743	0.641001896657	-0.144100312833
ENSG00000163875.14	-0.161201991015	-0.050667167155	0.288397513225	-0.111967677195	-0.065288566835	0.319355475895	-0.218634920805	-0.102937733365	-0.275216257705	-0.199909105715	0.380793963535	0.197276467135
ENSG00000163877.9	-0.0092712865225	-0.124000956502	-0.0521582892425	-0.0384395150225	0.0360462683575	0.0399868863575	0.0634388501975	0.0744944385075	0.0381395099875	-0.116057216162	0.0987685116075	-0.0109472015625
ENSG00000134690.9	0.0661568640258	-0.0395110708742	0.0314839334358	-0.0228687923642	-0.118716096784	-0.0606885367142	-0.0639651543742	-0.111635897464	-0.0850741192242	0.168115269856	0.137005756816	0.0996978436658
ENSG00000185090.13	-0.0194084489542	-0.0393763141242	0.0692038312758	-0.0670406362942	-0.00573775342417	-0.0249126200142	0.0565581885258	-0.00670129757417	0.0431727848158	0.0478361061658	-0.00764174765417	-0.0459520927442
ENSG00000196449.3	-0.0934248179658	0.0764302812542	0.136540831594	-0.0892956697458	0.0220277439642	0.0897130916042	0.0417259455942	-0.101632313086	-0.142302619146	0.0324634403942	-0.0421747807158	0.0699288662542
ENSG00000188786.9	0.203975418531	-0.00140351881917	0.0735383936408	0.0688651572208	-0.0903278014492	0.0214698624308	-0.0245965928892	-0.0318019730792	-0.0538925682592	-0.121685899839	-0.0194749334292	-0.0246655440592
ENSG00000183520.10	0.073282930965	0.058529780155	0.049540912865	-0.037664683535	0.010141438155	0.017330196435	-0.055242032915	-0.117609298195	0.030056722785	-0.135432836405	0.004177827655	0.102889042035
ENSG00000127603.22	-0.0069141427875	0.165530005132	0.168594092172	-0.249044836808	-0.233766853688	0.103259589952	-0.143107167368	-0.145732964818	-0.0792887597975	0.161137011942	0.118864976732	0.140469049332
ENSG00000116985.9	0.0852932209667	0.0148918813467	0.0227302062267	-0.101530575023	-0.101687458693	0.0221458928267	-0.0727742535233	0.0196717487767	0.0123658466567	0.206511862307	-0.0239709902233	-0.0836473816433
ENSG00000168389.16	-0.0826529199175	-0.163524877257	0.0121345409925	0.371144088283	-0.180796901427	-0.191898337697	-0.272822829177	0.0059770552625	0.0507463900025	0.302891733203	-0.153422361057	0.302224418793
ENSG00000117016.8	-0.0874017327208	0.0397811941092	-0.138189560261	0.0159522208892	0.0665675232792	-0.0106024828708	0.110413060079	-0.0151480547008	0.0395215202392	0.0160641308392	-0.0934936292008	0.0565358103192
ENSG00000010803.15	-0.126449843577	-0.0468624270867	-0.0115478476767	0.214837081683	0.232361468083	-0.136110169407	-0.117739875807	-0.0618855612567	-0.112653115607	0.204347181803	-0.115595123167	0.0772982320133
ENSG00000127129.8	-0.300897864183	-0.270369104443	-0.614514688193	-0.475992136773	-0.522808724603	0.186793033697	-0.112995946453	-0.286224523933	0.907135087997	-0.0428363660933	0.661237989757	0.871473243227
ENSG00000127125.8	0.0595297035958	0.00620637739583	-0.0289346395342	0.00203499016583	-0.0659630060342	0.0319534173458	0.0487829032758	0.0686358130958	-0.0418287546442	-0.0521535880042	-0.0391639729742	0.0109007563158
ENSG00000177868.10	0.106617084975	-0.004593670725	-0.081184501995	0.022492764555	-0.043627615375	0.190500474465	-0.024318662805	-0.182452368715	0.099551244865	0.015892960495	0.006053429145	-0.104931138885
ENSG00000117394.18	0.0154392889075	-0.0352199007525	0.0422807233375	-0.0446386746225	-0.0470744831125	0.0303391098775	0.0200162540675	0.0847319735975	-0.0478001769925	0.108564380338	-0.100002846933	-0.0266356477125
ENSG00000126091.18	0.101500237367	0.0825996543467	-0.0823925345133	0.136123126837	-0.0659407346333	-0.151108861383	-0.0206648015833	-0.0801837268333	-0.0553714911133	0.0830198999667	-0.0127237962333	0.0651430277767
ENSG00000142945.11	-0.149182284765	0.050628450565	-0.048024763575	-0.132639121985	-0.085648848245	0.044279974655	0.145182630245	-0.118574793065	0.075846453835	0.006705675065	0.050068884665	0.161357742605
ENSG00000173846.11	-0.337840929718	0.0753392675517	-0.0279581576483	-0.124900617398	0.00913011947167	0.0211794744617	-0.160409354108	0.128358137652	0.446694983972	-0.0620660495583	-0.0824735682383	0.114946693562
ENSG00000222009.7	-0.0355561792192	-0.0765824958692	0.0254063867508	0.130048539531	0.0987395575208	-0.0471890218792	0.149936446901	0.00557199678083	0.00301978794083	-0.329029913839	0.206875882421	-0.131240987039
ENSG00000186603.5	0.199647569512	0.259799594092	0.0528463363117	0.0513672144917	-0.329793198068	0.220749977172	-0.151257896028	-0.252718534908	0.0690039934917	-0.286091652348	0.0156824513617	0.150764144922
ENSG00000117450.12	0.0200750386383	-0.000237894671668	-0.00533526027167	-0.0474500322717	0.0275398461583	-0.0674757787217	0.0175521989883	0.0799048254583	-0.0271104360217	-0.0132728635917	0.00795964610833	0.00785071019833
ENSG00000085999.10	-0.0103609256608	-0.343685526561	0.719313955879	0.0398324249092	-0.0952860832508	-0.106962605971	-0.273190421501	0.435629026109	0.00241299891917	-0.283596311261	-0.231685253181	0.147578721569
ENSG00000123473.14	0.152281408489	-0.0478305965608	-0.0366080561208	-0.0513482648808	-0.0442260257608	-0.0407631720908	0.00240028742917	0.0108926338992	-0.00113213691083	-0.0595013130508	0.0963534847292	0.0194817508292
ENSG00000117859.17	-0.110562161812	-0.0233636960117	-0.0211997455317	-0.0121136516117	-0.0518684333117	0.142784343028	-0.0861162694217	0.212841433708	0.0240269590183	-0.118223353362	0.0903985139483	-0.0466039386417
ENSG00000169213.6	-0.07502817203	0.00021862926	-0.03882498063	-0.28067444343	0.10455655699	0.04486535775	0.05887603544	-0.02085533033	0.00596733974	-0.25222571367	0.15406033354	0.29906438737
ENSG00000117862.10	-0.00274832558333	-0.00857119043333	-0.00900910475333	-0.0371581479833	0.0407478693167	0.0139866682067	-0.0114980982133	0.0532403620167	-0.0394902174733	0.0591852716667	-0.0631897985733	0.00450471180667
ENSG00000085840.11	0.147239242196	0.332569803766	0.368806722306	-0.137051184544	0.103824330846	-0.335642174284	-0.270697702824	0.252478634846	-0.00518633904417	0.105265641646	-0.244663248354	-0.316943726554
ENSG00000134748.12	0.0261879323508	-0.0187836851592	-0.158451806799	-0.0111002142092	0.0296195847808	0.0733557552908	0.0199550421008	0.104551347761	-0.0241342485592	0.0489072363908	-0.0297294498192	-0.0603774941292
ENSG00000203995.8	0.0327406323108	0.0537722649608	0.0401752350408	-0.161144314689	-0.0477097754692	-0.0377849371792	-0.00717754329917	0.0445097912908	0.0477607455208	0.0459456061508	0.0703401870708	-0.0814278917092
ENSG00000121310.15	0.138383882813	0.0055265731125	0.0588692360325	-0.0307831527775	-0.0256238363175	-0.0240428468675	0.0817346063725	-0.0447560906075	-0.0035062545675	-0.0479610949475	-0.0014694678275	-0.106371554417
ENSG00000157184.5	0.06046218289	0.09583423995	-0.12924139621	0.01083304342	0.05707337707	-0.09072333305	-0.01710091128	0.00825933451	-0.07787773191	0.12965512927	-0.05661816296	0.0094442283
ENSG00000157193.13	-0.176208143162	-0.425902574522	0.134995357218	0.151236180298	0.0956274611083	0.0399608599683	0.173406644878	-0.284822810242	-0.0543753406617	0.0341882265983	0.0521960291483	0.259698109368
ENSG00000116133.10	0.160988815476	-0.428653752694	-0.286428156944	0.0963934701658	-0.120166685454	-0.0326744813942	0.248254319716	0.147656354466	0.00104794235583	0.148954241226	0.0293058168358	0.0353221162458
ENSG00000169174.10	-0.12442688412	-0.00909629982	0.16506778109	-0.10367218602	-0.02918437912	0.10493552283	0.06460310932	-0.1242067293	0.00248091642	0.03852660184	-0.05327571401	0.06824826089
ENSG00000162407.8	-0.207820001679	0.0327999350508	0.0972072757008	0.0362578120808	0.0849669817008	-0.0437830537892	-0.0100402213192	0.134516474501	0.132294932311	0.109991505491	-0.368571823579	0.00218018353083
ENSG00000162409.9	0.0620845794825	0.326353327383	-0.149370714167	0.0814104499025	-0.157760783547	-0.143498013137	0.185497491373	-0.198094653287	-0.290536063787	0.0701087519925	0.289978917143	-0.0761732893475
ENSG00000177606.6	0.0951888208017	0.237973636612	-0.0466966837783	-0.216339427568	-0.0541796225883	0.187790387332	0.138009074492	-0.534543699328	-0.0201347093883	0.237472308582	-0.0172264803683	-0.00731360479833
ENSG00000134709.9	-0.171283308114	0.088836554888	-0.076599161569	0.046868563161	-0.048690362413	0.050770963575	0.06936718318	0.01487443353	-0.012432628223	-0.009481761821	-0.009229902943	0.056999426749
ENSG00000162599.14	-0.073885944075	-0.100886116495	0.114053080995	0.083168622615	-0.153333906015	-0.124999495905	0.344450973105	0.021944203615	-0.125659935845	-0.128098274665	-0.078154220025	0.221401012695
ENSG00000162607.11	-0.0688265244125	-0.101748059292	-0.302960617522	0.0917810078975	3.82098675002e-05	0.235727897128	-0.0084815814325	-0.0599289395925	-0.146785685783	0.0158198873675	0.0373626208575	0.308001784918
ENSG00000125703.13	0.0543828050017	-0.00570950519833	-0.0264883261383	-0.113620613998	-0.0813484378783	0.204105019282	-0.0269464302383	-0.101920163678	0.136172595972	-0.0306907421283	0.0295519929217	-0.0374881939183
ENSG00000142856.15	-0.0407738161017	0.168318875018	0.259992835058	0.124558436198	-0.0639558412717	-0.0367408426117	-0.118225229082	0.00469665533833	-0.122279967122	-0.0900501916317	0.0219795227183	-0.107520436512
ENSG00000185483.10	-0.208546158016	0.0591269877442	-0.125656946706	0.0348134799842	-0.141404642356	-0.103476304756	0.105255394824	0.265239812074	0.0841352920442	0.113371938794	0.0883158070242	-0.171174660656
ENSG00000162437.13	-0.090462666815	-0.055240864935	-0.019480967645	0.119462266425	0.205704905315	0.000957047475	-0.010949673205	-0.039175190665	0.011859760785	-0.233207593855	-0.030226589055	0.140759566175
ENSG00000162434.10	-0.159762837803	0.175137527437	-0.0635983952725	-0.0984000287425	0.0737866076975	-0.0067187650525	-0.0135725994025	0.0309576790675	-0.0890737423325	-0.0094061847725	-0.0588427760025	0.219493515177
ENSG00000162433.13	0.154921867405	0.032818445695	0.033062884865	-0.065176074705	-0.143296515895	0.069100182905	-0.119306420235	0.043814913405	0.010026906335	-0.106781616645	0.070181084965	0.020634341905
ENSG00000213625.7	-0.0938382330342	0.00530630155583	-0.120730146794	0.204302916256	-0.118697384724	0.00381660777583	-0.0387288055742	0.00377584983583	0.203428258926	-0.00414887282417	-0.0101642072742	-0.0343222841242
ENSG00000116678.17	0.099978161335	-0.022417988305	-0.141266740205	-0.117541793235	-0.019582873215	-0.015297602965	-0.072239022365	-0.101976394375	0.221263514735	-0.172269327855	0.203811017975	0.137539048475
ENSG00000184588.16	0.0901953115008	0.0451922291408	0.131815295891	0.0400293013108	0.0165749277208	0.0582641890308	0.0251991254008	-0.0504890840992	-0.374430120699	-0.0948627066892	0.0696558903308	0.0428556411608
ENSG00000116704.7	-0.102624722978	0.112237878092	0.0580070761417	-0.0449323414983	-0.0707329319983	0.189933821562	-0.118510187248	-0.0692598091483	-0.126435578318	0.178740470992	-0.0638360472083	0.0574123716117
ENSG00000116717.10	-0.230968766297	-0.136115795548	-0.0987707896275	-0.0769963947075	-0.0549521555875	0.178531129082	0.0521175527025	0.519688440222	-0.173024645578	0.127128927212	0.0638123589025	-0.170449860778
ENSG00000024526.15	-0.0120136004508	0.198531402529	-0.0971608258608	0.142846686569	-0.0191650374208	-0.127072195641	0.130245853909	-0.0652605823808	-0.104858877491	-0.00712797460083	-0.132487424821	0.0935225756592
ENSG00000162624.13	0.352658681332	0.0142022277717	-0.167661586238	-0.0894915873983	0.0847037304517	-0.00173504173833	0.000465217901666	-0.302444006688	0.126864386362	-0.449504626648	0.323903808952	0.108038795942
ENSG00000154027.17	0.356877726983	-0.144331340757	0.0293442261933	0.0650721996333	0.408022922273	-0.242601776437	-0.0968341383367	0.0331693588533	-0.222474430637	0.158374375083	-0.249826747017	-0.0947923758367
ENSG00000153898.11	0.111858338553	-0.0551913980775	-0.0822179914475	0.102160207623	0.0020814410425	0.185051032993	-0.0953792672575	-0.388211283347	0.206010516403	0.0457712051425	0.0704096229425	-0.102342424567
ENSG00000142871.14	-0.167929104955	-0.042334132465	-0.204475624895	-0.134461530785	-0.174409469905	-0.041395192475	0.212356315225	-0.181524163405	0.291972745975	0.602393069705	0.188376596765	-0.348569508785
ENSG00000143013.11	-0.005147740025	-0.167565083415	0.216119924755	-0.145568915735	-0.172172427295	-0.037817529675	-0.155602077195	0.039094375415	0.357147696975	0.027846256415	0.301584174205	-0.257918654425
ENSG00000213516.8	0.118634011792	0.116286770402	-0.0876597110483	-0.0496743626383	0.328756781502	-0.0705194134083	0.00114841054167	-0.178640795778	-0.0343404661983	0.0503336552717	-0.0782592939883	-0.116065586448
ENSG00000171488.13	-0.386626494134	0.120930954336	0.234873140366	0.146196796906	-0.265428060224	0.0596435218658	0.0160729957158	0.141877652876	0.0737644169658	0.0422622449658	-0.188820982854	0.00525381321583
ENSG00000137942.15	-0.0243081966542	0.0600452016058	0.0114831484458	-0.0828247498542	-0.0378428280742	-0.0869980366442	0.0678265814658	-0.0108290719742	-0.0421012832642	0.187286050276	0.000556513425834	-0.0422933287542
ENSG00000067334.12	-0.0090948698325	0.0344828863075	0.0472482239375	-0.151950836913	0.107452695327	-0.0375142712525	0.0128275167075	0.0146179558975	-0.0559875315125	0.0948236787675	0.109054615578	-0.165960063012
ENSG00000137962.11	-0.209882202028	0.101594927352	0.186381116292	0.188900201182	-0.498627176398	0.123688513262	-0.271767885198	0.0866236029317	0.0360809767617	-0.0151845509183	0.147164424772	0.125028051992
